Continent;Region/Country;Product;Variable;Year;Unit;Quantity
Asia;Kyrgyzstan;Table Grapes;Consumption;1998;tonnes; 11 700
Asia;Kyrgyzstan;Fresh Grapes;Production;2003;tonnes; 11 700
Africa;South Africa;Dried Grapes;Consumption;2005;tonnes; 11 700
Asia;Malaysia;Table Grapes;Consumption;1995;tonnes; 11 694
Africa;Tanzania, the United Republic of;Table Grapes;Consumption;2005;tonnes; 11 692
America;Ecuador;Fresh Grapes;Imports;2021;tonnes; 11 682
Europe;Spain;Wine;Consumption;2007;1000 hl; 11 678
America;Peru;Fresh Grapes;Exports;2002;tonnes; 11 677
Europe;United Kingdom;Wine;Imports;2007;1000 hl; 11 677
America;United States of America;Wine;Imports;2012;1000 hl; 11 675
Europe;Poland;Dried Grapes;Consumption;1996;tonnes; 11 670
Oceania;New Zealand;Vineyard;Surface Area;1999;ha; 11 648
Europe;Spain;Dried Grapes;Imports;2022;tonnes; 11 647
Africa;Tanzania, the United Republic of;Table Grapes;Consumption;1998;tonnes; 11 640
Africa;Tanzania, the United Republic of;Table Grapes;Production;2005;tonnes; 11 639
Asia;China;Wine;Production;2017;1000 hl; 11 636
Europe;Ireland;Fresh Grapes;Imports;2015;tonnes; 11 633
Europe;Germany;Wine;Imports;1998;1000 hl; 11 631
Asia;Kuwait;Table Grapes;Consumption;1999;tonnes; 11 627
America;Peru;Fresh Grapes;Imports;2000;tonnes; 11 623
Asia;Syrian Arab Republic;Fresh Grapes;Exports;2003;tonnes; 11 620
America;Mexico;Dried Grapes;Imports;2006;tonnes; 11 616
Europe;Ireland;Fresh Grapes;Imports;2011;tonnes; 11 612
Asia;Kazakhstan;Vineyard;Surface Area;2000;ha; 11 610
Asia;China;Wine;Production;2003;1000 hl; 11 600
Africa;Namibia;Table Grapes;Consumption;2014;tonnes; 11 600
Africa;Tanzania, the United Republic of;Table Grapes;Production;1998;tonnes; 11 600
America;Mexico;Dried Grapes;Imports;2016;tonnes; 11 598
Europe;Russia;Wine;Consumption;2012;1000 hl; 11 598
Asia;Singapore;Fresh Grapes;Imports;2003;tonnes; 11 593
Africa;Algeria;Dried Grapes;Imports;2017;tonnes; 11 584
Europe;United Kingdom;Wine;Consumption;2003;1000 hl; 11 584
Asia;Singapore;Fresh Grapes;Imports;2000;tonnes; 11 578
Oceania;New Zealand;Fresh Grapes;Imports;2012;tonnes; 11 577
Europe;Spain;Dried Grapes;Consumption;1995;tonnes; 11 566
Europe;Belgium;Table Grapes;Consumption;2005;tonnes; 11 565
Asia;Saudi Arabia;Vineyard;Surface Area;1996;ha; 11 551
Europe;Belgium;Table Grapes;Consumption;2007;tonnes; 11 549
Asia;Saudi Arabia;Vineyard;Surface Area;2008;ha; 11 546
Europe;Hungary;Fresh Grapes;Imports;2016;tonnes; 11 525
Asia;State of Palestine;Table Grapes;Consumption;2011;tonnes; 11 525
Europe;United Kingdom;Wine;Imports;2008;1000 hl; 11 515
Asia;Japan;Fresh Grapes;Imports;2001;tonnes; 11 511
America;Grenada;Fresh Grapes;Imports;2021;tonnes; 11 508
America;Canada;Vineyard;Surface Area;2011;ha; 11 506
America;Canada;Vineyard;Surface Area;2007;ha; 11 505
America;Peru;Vineyard;Surface Area;1995;ha; 11 505
Asia;Kazakhstan;Vineyard;Surface Area;2002;ha; 11 502
Asia;Afghanistan;Fresh Grapes;Exports;1995;tonnes; 11 500
Africa;Namibia;Fresh Grapes;Production;2004;tonnes; 11 500
Europe;Albania;Vineyard;Surface Area;2017;ha; 11 497
America;Paraguay;Fresh Grapes;Production;1999;tonnes; 11 497
America;Chile;Dried Grapes;Consumption;2003;tonnes; 11 488
Asia;Thailand;Fresh Grapes;Imports;2005;tonnes; 11 480
Europe;Bosnia and Herzegovina;Table Grapes;Consumption;2002;tonnes; 11 479
Europe;France;Wine;Exports;1995;1000 hl; 11 478
Africa;Morocco;Fresh Grapes;Exports;2010;tonnes; 11 470
Africa;South Africa;Wine;Production;2014;1000 hl; 11 460
America;United States of America;Dried Grapes;Imports;1996;tonnes; 11 455
America;Argentina;Wine;Production;2022;1000 hl; 11 451
Europe;France;Fresh Grapes;Exports;2021;tonnes; 11 451
Europe;Croatia;Fresh Grapes;Imports;1997;tonnes; 11 442
Oceania;Australia;Wine;Production;2010;1000 hl; 11 420
Asia;United Arab Emirates;Dried Grapes;Imports;1997;tonnes; 11 420
Europe;Spain;Dried Grapes;Consumption;1997;tonnes; 11 408
Asia;Kyrgyzstan;Table Grapes;Production;1999;tonnes; 11 400
Asia;Kyrgyzstan;Fresh Grapes;Production;2005;tonnes; 11 400
Asia;India;Fresh Grapes;Exports;1998;tonnes; 11 382
Europe;Montenegro;Table Grapes;Production;2009;tonnes; 11 382
Europe;Germany;Dried Grapes;Exports;2007;tonnes; 11 376
Europe;Ireland;Table Grapes;Consumption;2011;tonnes; 11 376
Asia;Saudi Arabia;Dried Grapes;Imports;2021;tonnes; 11 373
Asia;Syrian Arab Republic;Dried Grapes;Production;2019;tonnes; 11 366
Asia;China;Wine;Consumption;2002;1000 hl; 11 364
Africa;South Africa;Dried Grapes;Consumption;1996;tonnes; 11 357
Europe;Lithuania;Fresh Grapes;Imports;2004;tonnes; 11 350
Europe;Germany;Dried Grapes;Exports;2019;tonnes; 11 347
Europe;Bosnia and Herzegovina;Table Grapes;Consumption;2003;tonnes; 11 342
Europe;Ireland;Fresh Grapes;Imports;2014;tonnes; 11 342
Africa;Namibia;Table Grapes;Consumption;2013;tonnes; 11 341
Europe;Albania;Vineyard;Surface Area;2021;ha; 11 339
Europe;Luxemburg;Fresh Grapes;Production;2012;tonnes; 11 338
Asia;Korea (the Republic of);Fresh Grapes;Imports;2003;tonnes; 11 332
Asia;State of Palestine;Dried Grapes;Production;2002;tonnes; 11 330
America;Venezuela;Fresh Grapes;Production;2001;tonnes; 11 328
Europe;Albania;Vineyard;Surface Area;2022;ha; 11 322
America;Mexico;Dried Grapes;Imports;2002;tonnes; 11 317
America;Bolivia;Table Grapes;Consumption;2017;tonnes; 11 313
Europe;Finland;Fresh Grapes;Imports;2003;tonnes; 11 313
Asia;Philippines;Fresh Grapes;Imports;1998;tonnes; 11 310
Europe;United Kingdom;Wine;Imports;2003;1000 hl; 11 307
Europe;Spain;Dried Grapes;Imports;2020;tonnes; 11 306
America;Mexico;Dried Grapes;Production;2017;tonnes; 11 304
Europe;Belgium;Dried Grapes;Exports;2010;tonnes; 11 300
Africa;South Africa;Dried Grapes;Consumption;2010;tonnes; 11 300
America;Mexico;Dried Grapes;Imports;1997;tonnes; 11 298
America;Grenada;Fresh Grapes;Imports;2011;tonnes; 11 288
Asia;Kazakhstan;Vineyard;Surface Area;1997;ha; 11 288
Europe;United Kingdom;Wine;Imports;2006;1000 hl; 11 287
Europe;Spain;Dried Grapes;Imports;2021;tonnes; 11 286
Asia;Nepal;Fresh Grapes;Imports;2020;tonnes; 11 285
Europe;France;Fresh Grapes;Exports;2020;tonnes; 11 282
America;Mexico;Dried Grapes;Imports;2021;tonnes; 11 278
Europe;Spain;Fresh Grapes;Imports;1995;tonnes; 11 278
Asia;China;Dried Grapes;Imports;2005;tonnes; 11 274
Africa;South Africa;Dried Grapes;Consumption;2018;tonnes; 11 272
Europe;Belgium;Table Grapes;Consumption;2008;tonnes; 11 269
Europe;Germany;Wine;Imports;2001;1000 hl; 11 268
Europe;Serbia;Fresh Grapes;Imports;2019;tonnes; 11 266
Asia;Singapore;Fresh Grapes;Imports;1998;tonnes; 11 266
Europe;Moldova;Fresh Grapes;Exports;2003;tonnes; 11 260
Asia;Saudi Arabia;Vineyard;Surface Area;2005;ha; 11 255
America;Canada;Vineyard;Surface Area;2010;ha; 11 251
Europe;Albania;Vineyard;Surface Area;2020;ha; 11 239
Europe;Hungary;Table Grapes;Production;2018;tonnes; 11 237
Africa;South Africa;Wine;Production;2015;1000 hl; 11 231
America;Bolivia;Table Grapes;Production;2018;tonnes; 11 230
Asia;Lebanon;Vineyard;Surface Area;2016;ha; 11 226
Europe;United Kingdom;Wine;Consumption;2002;1000 hl; 11 222
Europe;Ukraine;Table Grapes;Production;2010;tonnes; 11 221
Europe;Ireland;Table Grapes;Consumption;2014;tonnes; 11 220
Asia;India;Fresh Grapes;Imports;2022;tonnes; 11 217
Europe;Germany;Fresh Grapes;Exports;2003;tonnes; 11 216
Europe;Russia;Wine;Consumption;2006;1000 hl; 11 210
Europe;Netherlands;Dried Grapes;Exports;2017;tonnes; 11 208
Asia;China;Wine;Production;2002;1000 hl; 11 200
Asia;Singapore;Table Grapes;Consumption;2009;tonnes; 11 186
Oceania;Australia;Wine;Production;2011;1000 hl; 11 180
Europe;France;Fresh Grapes;Exports;2019;tonnes; 11 176
Europe;Spain;Dried Grapes;Consumption;1996;tonnes; 11 167
America;Argentina;Wine;Consumption;2007;1000 hl; 11 166
Africa;Morocco;Dried Grapes;Consumption;2009;tonnes; 11 156
Europe;Ireland;Table Grapes;Consumption;2008;tonnes; 11 155
America;Argentina;Fresh Grapes;Exports;2016;tonnes; 11 153
Europe;Netherlands;Dried Grapes;Exports;2003;tonnes; 11 152
Asia;Saudi Arabia;Vineyard;Surface Area;1995;ha; 11 145
Europe;Finland;Table Grapes;Consumption;2003;tonnes; 11 144
America;United States of America;Wine;Imports;2016;1000 hl; 11 142
Asia;Saudi Arabia;Dried Grapes;Imports;2016;tonnes; 11 139
Asia;Kazakhstan;Vineyard;Surface Area;2001;ha; 11 116
America;Argentina;Wine;Consumption;2004;1000 hl; 11 113
Asia;China;Dried Grapes;Imports;2006;tonnes; 11 113
America;Mexico;Dried Grapes;Exports;1996;tonnes; 11 105
America;Argentina;Wine;Consumption;2006;1000 hl; 11 103
America;Colombia;Fresh Grapes;Imports;2010;tonnes; 11 100
America;Peru;Fresh Grapes;Exports;2004;tonnes; 11 100
Europe;Romania;Fresh Grapes;Imports;2010;tonnes; 11 100
America;Peru;Vineyard;Surface Area;1999;ha; 11 098
America;Peru;Vineyard;Surface Area;1998;ha; 11 095
Asia;Singapore;Fresh Grapes;Imports;2001;tonnes; 11 092
Asia;Kuwait;Fresh Grapes;Imports;1995;tonnes; 11 091
Europe;Austria;Fresh Grapes;Exports;2016;tonnes; 11 086
Europe;Croatia;Fresh Grapes;Imports;2022;tonnes; 11 083
Asia;Iran;Fresh Grapes;Exports;2017;tonnes; 11 081
Oceania;Australia;Wine;Production;2023;1000 hl; 11 077
Europe;United Kingdom;Wine;Imports;2002;1000 hl; 11 066
America;Peru;Vineyard;Surface Area;2000;ha; 11 064
Europe;Luxemburg;Fresh Grapes;Production;2016;tonnes; 11 060
America;Brazil;Fresh Grapes;Imports;2002;tonnes; 11 039
America;United States of America;Wine;Imports;2015;1000 hl; 11 036
America;Venezuela;Fresh Grapes;Production;1997;tonnes; 11 034
Europe;Albania;Vineyard;Surface Area;2019;ha; 11 024
Asia;Philippines;Table Grapes;Consumption;1998;tonnes; 11 017
Asia;Vietnam;Fresh Grapes;Imports;2006;tonnes; 11 013
Asia;Iraq;Vineyard;Surface Area;2010;ha; 11 010
Africa;South Africa;Dried Grapes;Consumption;2014;tonnes; 11 010
Europe;Germany;Dried Grapes;Exports;2008;tonnes; 11 007
Oceania;Australia;Dried Grapes;Production;2008;tonnes; 11 000
Europe;Belarus;Fresh Grapes;Production;2010;tonnes; 11 000
Europe;Croatia;Fresh Grapes;Imports;2004;tonnes; 11 000
Asia;Georgia;Table Grapes;Consumption;2002;tonnes; 11 000
Asia;Iraq;Fresh Grapes;Imports;2019;tonnes; 11 000
Africa;Madagascar;Fresh Grapes;Production;2006;tonnes; 11 000
Oceania;New Zealand;Fresh Grapes;Imports;2010;tonnes; 11 000
Europe;Slovenia;Fresh Grapes;Imports;1999;tonnes; 11 000
Africa;South Africa;Dried Grapes;Consumption;2017;tonnes; 11 000
Asia;State of Palestine;Table Grapes;Consumption;2002;tonnes; 11 000
Africa;Tanzania, the United Republic of;Fresh Grapes;Production;1997;tonnes; 11 000
Europe;Ukraine;Dried Grapes;Consumption;2015;tonnes; 11 000
Europe;Ukraine;Dried Grapes;Imports;2015;tonnes; 11 000
Europe;United Kingdom;Fresh Grapes;Exports;2008;tonnes; 11 000
Asia;Armenia;Table Grapes;Production;2017;tonnes; 10 996
Europe;Austria;Fresh Grapes;Exports;2017;tonnes; 10 982
Africa;South Africa;Wine;Production;2013;1000 hl; 10 982
Europe;Italy;Fresh Grapes;Imports;1996;tonnes; 10 975
America;Argentina;Wine;Consumption;2005;1000 hl; 10 972
Europe;Cyprus;Vineyard;Surface Area;2009;ha; 10 971
America;United States of America;Wine;Imports;2013;1000 hl; 10 966
Europe;Germany;Fresh Grapes;Exports;2002;tonnes; 10 965
Asia;China;Wine;Consumption;1998;1000 hl; 10 964
Europe;Germany;Dried Grapes;Exports;2015;tonnes; 10 960
Asia;Japan;Fresh Grapes;Imports;2005;tonnes; 10 960
Asia;China;Wine;Consumption;2001;1000 hl; 10 952
Europe;Croatia;Fresh Grapes;Imports;2019;tonnes; 10 948
Europe;Bosnia and Herzegovina;Table Grapes;Production;2004;tonnes; 10 943
Europe;Albania;Vineyard;Surface Area;2018;ha; 10 942
Europe;Serbia And Montenegro;Fresh Grapes;Imports;2004;tonnes; 10 920
Europe;Ireland;Table Grapes;Consumption;2016;tonnes; 10 902
Africa;Morocco;Dried Grapes;Imports;2009;tonnes; 10 902
Europe;Netherlands;Dried Grapes;Exports;2009;tonnes; 10 902
Europe;Albania;Fresh Grapes;Imports;2006;tonnes; 10 900
America;Argentina;Dried Grapes;Production;1995;tonnes; 10 900
Oceania;Australia;Wine;Production;2020;1000 hl; 10 900
America;Peru;Table Grapes;Production;1998;tonnes; 10 900
Europe;Ukraine;Dried Grapes;Consumption;1999;tonnes; 10 900
Europe;Ukraine;Dried Grapes;Imports;1999;tonnes; 10 900
Asia;Azerbaijan;Vineyard;Surface Area;2009;ha; 10 898
Asia;Singapore;Table Grapes;Consumption;2011;tonnes; 10 898
Asia;Lebanon;Vineyard;Surface Area;2017;ha; 10 896
Asia;Lao People's Democratic Republic;Fresh Grapes;Imports;2021;tonnes; 10 891
America;Mexico;Dried Grapes;Consumption;2001;tonnes; 10 884
Europe;Spain;Dried Grapes;Consumption;2000;tonnes; 10 864
Europe;Spain;Dried Grapes;Consumption;2001;tonnes; 10 864
Africa;Morocco;Fresh Grapes;Exports;2006;tonnes; 10 856
Asia;Nepal;Fresh Grapes;Imports;2012;tonnes; 10 845
Oceania;Australia;Wine;Production;2003;1000 hl; 10 835
Europe;Germany;Wine;Production;1998;1000 hl; 10 834
Europe;Luxemburg;Fresh Grapes;Production;2017;tonnes; 10 833
Africa;South Africa;Wine;Production;2021;1000 hl; 10 826
Africa;South Africa;Wine;Production;2017;1000 hl; 10 820
America;Grenada;Fresh Grapes;Imports;2019;tonnes; 10 819
Asia;State of Palestine;Table Grapes;Consumption;2015;tonnes; 10 803
Asia;China;Wine;Production;2001;1000 hl; 10 800
Europe;Moldova;Fresh Grapes;Exports;2005;tonnes; 10 800
Asia;Nepal;Table Grapes;Consumption;2012;tonnes; 10 800
America;Argentina;Wine;Production;2020;1000 hl; 10 796
America;Ecuador;Fresh Grapes;Imports;2018;tonnes; 10 783
Asia;China;Dried Grapes;Imports;2004;tonnes; 10 772
America;United States of America;Wine;Imports;2014;1000 hl; 10 766
Oceania;Australia;Fresh Grapes;Imports;2011;tonnes; 10 763
Europe;Albania;Vineyard;Surface Area;2016;ha; 10 762
Europe;Croatia;Fresh Grapes;Imports;2008;tonnes; 10 750
Asia;Kazakhstan;Vineyard;Surface Area;2011;ha; 10 750
America;Uruguay;Vineyard;Surface Area;1998;ha; 10 750
Asia;Philippines;Fresh Grapes;Imports;1995;tonnes; 10 748
Europe;Russia;Wine;Consumption;2010;1000 hl; 10 743
Europe;Spain;Wine;Consumption;2018;1000 hl; 10 741
Oceania;Australia;Wine;Production;2001;1000 hl; 10 731
Europe;Bulgaria;Fresh Grapes;Imports;2017;tonnes; 10 730
Europe;Lithuania;Fresh Grapes;Imports;2005;tonnes; 10 730
Oceania;New Zealand;Fresh Grapes;Imports;2020;tonnes; 10 723
Europe;Germany;Wine;Imports;1996;1000 hl; 10 719
Europe;Spain;Wine;Exports;1998;1000 hl; 10 718
America;Argentina;Dried Grapes;Production;2003;tonnes; 10 700
Asia;Georgia;Table Grapes;Production;2002;tonnes; 10 700
Africa;Madagascar;Fresh Grapes;Production;2005;tonnes; 10 700
Africa;Tanzania, the United Republic of;Table Grapes;Production;1997;tonnes; 10 700
Europe;Serbia;Fresh Grapes;Imports;2017;tonnes; 10 698
Asia;China;Wine;Consumption;2000;1000 hl; 10 695
America;Bolivia;Table Grapes;Production;2009;tonnes; 10 686
Asia;Malaysia;Table Grapes;Consumption;1999;tonnes; 10 684
America;Argentina;Wine;Consumption;2008;1000 hl; 10 677
Europe;Germany;Dried Grapes;Exports;2012;tonnes; 10 676
America;Mexico;Dried Grapes;Imports;2017;tonnes; 10 676
Africa;Tanzania, the United Republic of;Table Grapes;Consumption;1997;tonnes; 10 670
America;Grenada;Fresh Grapes;Imports;2016;tonnes; 10 664
America;Bolivia;Table Grapes;Consumption;2019;tonnes; 10 663
Europe;Slovakia;Fresh Grapes;Exports;2001;tonnes; 10 650
America;Canada;Vineyard;Surface Area;2003;ha; 10 647
America;Argentina;Fresh Grapes;Exports;1996;tonnes; 10 646
Asia;China;Wine;Production;1998;1000 hl; 10 645
America;Mexico;Dried Grapes;Imports;2003;tonnes; 10 644
Asia;Tajikistan;Fresh Grapes;Exports;2006;tonnes; 10 639
Asia;Singapore;Table Grapes;Consumption;2010;tonnes; 10 638
Europe;Albania;Vineyard;Surface Area;2015;ha; 10 633
Europe;Ireland;Table Grapes;Consumption;2009;tonnes; 10 631
Europe;Croatia;Fresh Grapes;Imports;2007;tonnes; 10 613
Asia;State of Palestine;Table Grapes;Consumption;2016;tonnes; 10 611
Africa;Madagascar;Fresh Grapes;Production;1999;tonnes; 10 600
Africa;Madagascar;Fresh Grapes;Production;2003;tonnes; 10 600
Africa;Madagascar;Fresh Grapes;Production;2004;tonnes; 10 600
America;Mexico;Dried Grapes;Imports;2022;tonnes; 10 599
America;Canada;Vineyard;Surface Area;2005;ha; 10 595
Europe;Czech Republic;Table Grapes;Consumption;1998;tonnes; 10 595
America;Canada;Vineyard;Surface Area;2001;ha; 10 582
Asia;Indonesia;Fresh Grapes;Imports;2001;tonnes; 10 581
Oceania;New Zealand;Fresh Grapes;Imports;2006;tonnes; 10 581
Europe;Slovakia;Table Grapes;Consumption;1998;tonnes; 10 581
Europe;Spain;Wine;Consumption;2016;1000 hl; 10 578
Europe;Netherlands;Dried Grapes;Exports;2022;tonnes; 10 575
Africa;South Africa;Wine;Production;2012;1000 hl; 10 569
America;Canada;Vineyard;Surface Area;2004;ha; 10 568
America;Canada;Vineyard;Surface Area;2008;ha; 10 568
America;Canada;Vineyard;Surface Area;2002;ha; 10 564
Asia;Kazakhstan;Fresh Grapes;Exports;2021;tonnes; 10 559
Asia;Kazakhstan;Fresh Grapes;Exports;2022;tonnes; 10 559
Europe;Russia;Wine;Consumption;2013;1000 hl; 10 555
Europe;Germany;Dried Grapes;Exports;2013;tonnes; 10 550
America;Argentina;Dried Grapes;Production;2000;tonnes; 10 547
Asia;China;Wine;Consumption;1999;1000 hl; 10 546
Africa;Morocco;Fresh Grapes;Exports;2008;tonnes; 10 539
Asia;Philippines;Table Grapes;Consumption;1995;tonnes; 10 534
Africa;South Africa;Wine;Production;2016;1000 hl; 10 531
America;Venezuela;Fresh Grapes;Production;1998;tonnes; 10 527
Africa;Algeria;Dried Grapes;Consumption;2015;tonnes; 10 522
Europe;Spain;Dried Grapes;Consumption;2002;tonnes; 10 513
Oceania;New Zealand;Fresh Grapes;Imports;2011;tonnes; 10 508
Europe;Belgium;Fresh Grapes;Exports;2013;tonnes; 10 500
America;Bolivia;Table Grapes;Production;1995;tonnes; 10 500
Asia;China;Wine;Production;2000;1000 hl; 10 500
Asia;Iraq;Vineyard;Surface Area;2015;ha; 10 500
Africa;Madagascar;Fresh Grapes;Production;1998;tonnes; 10 500
Europe;Serbia;Fresh Grapes;Imports;2009;tonnes; 10 500
Europe;Serbia;Fresh Grapes;Imports;2014;tonnes; 10 500
Asia;China;Wine;Consumption;2021;1000 hl; 10 492
Africa;South Africa;Fresh Grapes;Imports;2019;tonnes; 10 492
Asia;Kyrgyzstan;Fresh Grapes;Production;2008;tonnes; 10 491
Europe;Serbia And Montenegro;Fresh Grapes;Imports;2003;tonnes; 10 488
Asia;Pakistan;Dried Grapes;Consumption;2000;tonnes; 10 486
America;Mexico;Dried Grapes;Imports;2000;tonnes; 10 485
America;Bolivia;Table Grapes;Production;2014;tonnes; 10 470
Europe;Finland;Fresh Grapes;Imports;1999;tonnes; 10 470
America;Chile;Wine;Production;2011;1000 hl; 10 464
America;Mexico;Dried Grapes;Exports;1999;tonnes; 10 459
Africa;Algeria;Dried Grapes;Imports;2015;tonnes; 10 452
America;Bolivia;Table Grapes;Consumption;2015;tonnes; 10 448
Europe;Austria;Fresh Grapes;Exports;2013;tonnes; 10 443
Asia;Syrian Arab Republic;Dried Grapes;Consumption;2020;tonnes; 10 439
America;Mexico;Dried Grapes;Imports;2020;tonnes; 10 425
Europe;Austria;Fresh Grapes;Exports;2020;tonnes; 10 422
Europe;Belgium;Dried Grapes;Exports;2012;tonnes; 10 421
Europe;Spain;Wine;Consumption;2009;1000 hl; 10 415
Europe;Netherlands;Dried Grapes;Exports;2008;tonnes; 10 404
Asia;Kuwait;Fresh Grapes;Imports;2014;tonnes; 10 402
Africa;Madagascar;Fresh Grapes;Production;1997;tonnes; 10 400
Africa;Madagascar;Fresh Grapes;Production;2000;tonnes; 10 400
Africa;Madagascar;Fresh Grapes;Production;2001;tonnes; 10 400
Africa;Madagascar;Fresh Grapes;Production;2002;tonnes; 10 400
Asia;Pakistan;Vineyard;Surface Area;1999;ha; 10 400
Europe;Spain;Dried Grapes;Imports;2011;tonnes; 10 400
Asia;Azerbaijan;Fresh Grapes;Exports;2021;tonnes; 10 398
America;Grenada;Fresh Grapes;Imports;2020;tonnes; 10 398
Asia;Iraq;Dried Grapes;Imports;2006;tonnes; 10 394
Europe;Ireland;Table Grapes;Consumption;2007;tonnes; 10 393
Asia;Iraq;Dried Grapes;Consumption;2006;tonnes; 10 387
Oceania;New Zealand;Vineyard;Surface Area;1998;ha; 10 386
Africa;South Africa;Fresh Grapes;Imports;2022;tonnes; 10 386
Africa;South Africa;Wine;Production;2020;1000 hl; 10 385
Europe;Spain;Wine;Consumption;2017;1000 hl; 10 373
Europe;Spain;Wine;Consumption;2010;1000 hl; 10 359
Europe;Bulgaria;Fresh Grapes;Imports;2018;tonnes; 10 356
America;Grenada;Fresh Grapes;Imports;2010;tonnes; 10 356
Asia;Uzbekistan;Dried Grapes;Exports;2002;tonnes; 10 354
America;Argentina;Wine;Consumption;2013;1000 hl; 10 352
Europe;Belarus;Fresh Grapes;Imports;2004;tonnes; 10 350
Europe;Albania;Vineyard;Surface Area;2014;ha; 10 347
America;Argentina;Wine;Consumption;2009;1000 hl; 10 342
Asia;Tajikistan;Table Grapes;Production;2003;tonnes; 10 338
America;Chile;Wine;Production;2020;1000 hl; 10 337
Africa;South Africa;Wine;Production;2022;1000 hl; 10 337
Europe;United Kingdom;Wine;Consumption;2001;1000 hl; 10 336
Asia;United Arab Emirates;Dried Grapes;Consumption;2017;tonnes; 10 333
Asia;Kazakhstan;Vineyard;Surface Area;2003;ha; 10 320
Asia;Malaysia;Fresh Grapes;Imports;1996;tonnes; 10 318
Europe;Spain;Wine;Consumption;2021;1000 hl; 10 311
Europe;Belgium;Dried Grapes;Exports;2000;tonnes; 10 300
Africa;Madagascar;Fresh Grapes;Production;1996;tonnes; 10 300
